Script start time: '2025-04-30 12:57:14'
```shell
Starting migration from users_settings to users_privacy_settings...
Found 10 shards. Processing each shard...
Processing shard #0...
Fetching settings that need to be migrated...
Processed 1346000 records, Migrated: 283990, Skipped: 1062010...
Processed 1347000 records, Migrated: 284143, Skipped: 1062857...
Processed 1348000 records, Migrated: 284326, Skipped: 1063674...
Processed 1349000 records, Migrated: 284508, Skipped: 1064492...
Processed 1350000 records, Migrated: 284672, Skipped: 1065328...
Processed 1351000 records, Migrated: 284832, Skipped: 1066168...
Processed 1352000 records, Migrated: 285021, Skipped: 1066979...
Processed 1353000 records, Migrated: 285174, Skipped: 1067826...
Processed 1354000 records, Migrated: 285345, Skipped: 1068655...
Processed 1355000 records, Migrated: 285523, Skipped: 1069477...
Processed 1356000 records, Migrated: 285732, Skipped: 1070268...
Processed 1357000 records, Migrated: 285894, Skipped: 1071106...
Processed 1358000 records, Migrated: 286051, Skipped: 1071949...
Processed 1359000 records, Migrated: 286249, Skipped: 1072751...
Processed 1360000 records, Migrated: 286365, Skipped: 1073635...
Processed 1361000 records, Migrated: 286492, Skipped: 1074508...
Processed 1362000 records, Migrated: 286638, Skipped: 1075362...
Processed 1363000 records, Migrated: 286773, Skipped: 1076227...
Processed 1364000 records, Migrated: 286944, Skipped: 1077056...
Processed 1365000 records, Migrated: 287115, Skipped: 1077885...
Processed 1366000 records, Migrated: 287304, Skipped: 1078696...
Processed 1367000 records, Migrated: 287466, Skipped: 1079534...
Processed 1368000 records, Migrated: 287615, Skipped: 1080385...
Processed 1369000 records, Migrated: 287733, Skipped: 1081267...
Processed 1370000 records, Migrated: 287913, Skipped: 1082087...
Processed 1371000 records, Migrated: 288057, Skipped: 1082943...
Processed 1372000 records, Migrated: 288213, Skipped: 1083787...
Processed 1373000 records, Migrated: 288362, Skipped: 1084638...
Processed 1374000 records, Migrated: 288555, Skipped: 1085445...
Processed 1375000 records, Migrated: 288699, Skipped: 1086301...
Processed 1376000 records, Migrated: 288879, Skipped: 1087121...
Processed 1377000 records, Migrated: 289041, Skipped: 1087959...
Processed 1378000 records, Migrated: 289203, Skipped: 1088797...
Processed 1379000 records, Migrated: 289386, Skipped: 1089614...
Processed 1380000 records, Migrated: 289555, Skipped: 1090445...
Processed 1381000 records, Migrated: 289726, Skipped: 1091274...
Processed 1382000 records, Migrated: 289916, Skipped: 1092084...
Processed 1383000 records, Migrated: 290065, Skipped: 1092935...
Processed 1384000 records, Migrated: 290250, Skipped: 1093750...
Processed 1385000 records, Migrated: 290376, Skipped: 1094624...
Processed 1386000 records, Migrated: 290556, Skipped: 1095444...
Processed 1387000 records, Migrated: 290731, Skipped: 1096269...
Processed 1388000 records, Migrated: 290902, Skipped: 1097098...
Processed 1389000 records, Migrated: 291046, Skipped: 1097954...
Processed 1390000 records, Migrated: 291223, Skipped: 1098777...
Processed 1391000 records, Migrated: 291406, Skipped: 1099594...
Processed 1392000 records, Migrated: 291557, Skipped: 1100443...
Processed 1393000 records, Migrated: 291711, Skipped: 1101289...
Processed 1394000 records, Migrated: 291875, Skipped: 1102125...
Processed 1395000 records, Migrated: 292071, Skipped: 1102929...
Processed 1396000 records, Migrated: 292225, Skipped: 1103775...
Processed 1397000 records, Migrated: 292408, Skipped: 1104592...
Processed 1398000 records, Migrated: 292594, Skipped: 1105406...
Processed 1399000 records, Migrated: 292804, Skipped: 1106196...
Processed 1400000 records, Migrated: 292975, Skipped: 1107025...
Processed 1401000 records, Migrated: 293146, Skipped: 1107854...
Processed 1402000 records, Migrated: 293283, Skipped: 1108717...
Processed 1403000 records, Migrated: 293446, Skipped: 1109554...
Processed 1404000 records, Migrated: 293644, Skipped: 1110356...
Processed 1405000 records, Migrated: 293815, Skipped: 1111185...
Processed 1406000 records, Migrated: 293968, Skipped: 1112032...
Processed 1407000 records, Migrated: 294112, Skipped: 1112888...
Processed 1408000 records, Migrated: 294290, Skipped: 1113710...
Processed 1409000 records, Migrated: 294483, Skipped: 1114517...
Processed 1410000 records, Migrated: 294670, Skipped: 1115330...
Processed 1411000 records, Migrated: 294829, Skipped: 1116171...
Processed 1412000 records, Migrated: 295018, Skipped: 1116982...
Processed 1413000 records, Migrated: 295171, Skipped: 1117829...
Processed 1414000 records, Migrated: 295333, Skipped: 1118667...
Processed 1415000 records, Migrated: 295486, Skipped: 1119514...
Processed 1416000 records, Migrated: 295677, Skipped: 1120323...
Processed 1417000 records, Migrated: 295839, Skipped: 1121161...
Processed 1418000 records, Migrated: 296021, Skipped: 1121979...
Processed 1419000 records, Migrated: 296156, Skipped: 1122844...
Processed 1420000 records, Migrated: 296328, Skipped: 1123672...
Processed 1421000 records, Migrated: 296519, Skipped: 1124481...
Processed 1422000 records, Migrated: 296726, Skipped: 1125274...
Processed 1423000 records, Migrated: 296906, Skipped: 1126094...
Processed 1424000 records, Migrated: 297068, Skipped: 1126932...
Processed 1425000 records, Migrated: 297161, Skipped: 1127839...
Processed 1426000 records, Migrated: 297323, Skipped: 1128677...
Processed 1427000 records, Migrated: 297476, Skipped: 1129524...
Processed 1428000 records, Migrated: 297659, Skipped: 1130341...
Processed 1429000 records, Migrated: 297824, Skipped: 1131176...
Processed 1430000 records, Migrated: 298025, Skipped: 1131975...
Processed 1431000 records, Migrated: 298187, Skipped: 1132813...
Processed 1432000 records, Migrated: 298344, Skipped: 1133656...
Processed 1433000 records, Migrated: 298533, Skipped: 1134467...
Processed 1434000 records, Migrated: 298714, Skipped: 1135286...
Processed 1435000 records, Migrated: 298913, Skipped: 1136087...
Processed 1436000 records, Migrated: 299102, Skipped: 1136898...
Processed 1437000 records, Migrated: 299306, Skipped: 1137694...
Processed 1438000 records, Migrated: 299478, Skipped: 1138522...
Processed 1439000 records, Migrated: 299581, Skipped: 1139419...
Processed 1440000 records, Migrated: 299608, Skipped: 1140392...
Processed 1441000 records, Migrated: 299764, Skipped: 1141236...
Processed 1442000 records, Migrated: 299961, Skipped: 1142039...
Processed 1443000 records, Migrated: 300127, Skipped: 1142873...
Processed 1444000 records, Migrated: 300340, Skipped: 1143660...
Processed 1445000 records, Migrated: 300511, Skipped: 1144489...
Processed 1446000 records, Migrated: 300700, Skipped: 1145300...
Processed 1447000 records, Migrated: 300862, Skipped: 1146138...
Processed 1448000 records, Migrated: 301033, Skipped: 1146967...
Processed 1449000 records, Migrated: 301213, Skipped: 1147787...
Processed 1450000 records, Migrated: 301402, Skipped: 1148598...
Processed 1451000 records, Migrated: 301510, Skipped: 1149490...
Processed 1452000 records, Migrated: 301645, Skipped: 1150355...
Processed 1453000 records, Migrated: 301811, Skipped: 1151189...
Processed 1454000 records, Migrated: 301977, Skipped: 1152023...
Processed 1455000 records, Migrated: 302137, Skipped: 1152863...
Processed 1456000 records, Migrated: 302362, Skipped: 1153638...
Processed 1457000 records, Migrated: 302513, Skipped: 1154487...
Processed 1458000 records, Migrated: 302695, Skipped: 1155305...
Processed 1459000 records, Migrated: 302854, Skipped: 1156146...
Processed 1460000 records, Migrated: 303070, Skipped: 1156930...
Processed 1461000 records, Migrated: 303292, Skipped: 1157708...
Processed 1462000 records, Migrated: 303509, Skipped: 1158491...
Processed 1463000 records, Migrated: 303715, Skipped: 1159285...
Processed 1464000 records, Migrated: 303934, Skipped: 1160066...
Processed 1465000 records, Migrated: 304127, Skipped: 1160873...
Processed 1466000 records, Migrated: 304349, Skipped: 1161651...
Processed 1467000 records, Migrated: 304574, Skipped: 1162426...
Processed 1468000 records, Migrated: 304816, Skipped: 1163184...
Processed 1469000 records, Migrated: 305084, Skipped: 1163916...
Processed 1470000 records, Migrated: 305267, Skipped: 1164733...
Processed 1471000 records, Migrated: 305472, Skipped: 1165528...
Processed 1472000 records, Migrated: 305606, Skipped: 1166394...
Processed 1473000 records, Migrated: 305819, Skipped: 1167181...
Processed 1474000 records, Migrated: 306032, Skipped: 1167968...
Processed 1475000 records, Migrated: 306068, Skipped: 1168932...
Processed 1476000 records, Migrated: 306224, Skipped: 1169776...
Processed 1477000 records, Migrated: 306455, Skipped: 1170545...
Processed 1478000 records, Migrated: 306635, Skipped: 1171365...
Processed 1479000 records, Migrated: 306844, Skipped: 1172156...
Processed 1480000 records, Migrated: 307084, Skipped: 1172916...
Processed 1481000 records, Migrated: 307300, Skipped: 1173700...
Processed 1482000 records, Migrated: 307520, Skipped: 1174480...
Processed 1483000 records, Migrated: 307714, Skipped: 1175286...
Processed 1484000 records, Migrated: 307942, Skipped: 1176058...
Processed 1485000 records, Migrated: 308161, Skipped: 1176839...
Processed 1486000 records, Migrated: 308380, Skipped: 1177620...
Processed 1487000 records, Migrated: 308544, Skipped: 1178456...
Processed 1488000 records, Migrated: 308690, Skipped: 1179310...
Processed 1489000 records, Migrated: 308870, Skipped: 1180130...
Processed 1490000 records, Migrated: 309084, Skipped: 1180916...
Processed 1491000 records, Migrated: 309317, Skipped: 1181683...
Processed 1492000 records, Migrated: 309485, Skipped: 1182515...
Processed 1493000 records, Migrated: 309632, Skipped: 1183368...
Processed 1494000 records, Migrated: 309740, Skipped: 1184260...
Processed 1495000 records, Migrated: 309864, Skipped: 1185136...
Processed 1496000 records, Migrated: 310036, Skipped: 1185964...
Processed 1497000 records, Migrated: 310216, Skipped: 1186784...
Processed 1498000 records, Migrated: 310381, Skipped: 1187619...
Processed 1499000 records, Migrated: 310513, Skipped: 1188487...
Processed 1500000 records, Migrated: 310723, Skipped: 1189277...
Processed 1501000 records, Migrated: 310868, Skipped: 1190132...
Processed 1502000 records, Migrated: 311036, Skipped: 1190964...
Processed 1503000 records, Migrated: 311168, Skipped: 1191832...
Processed 1504000 records, Migrated: 311315, Skipped: 1192685...
Processed 1505000 records, Migrated: 311504, Skipped: 1193496...
Processed 1506000 records, Migrated: 311675, Skipped: 1194325...
Processed 1507000 records, Migrated: 311831, Skipped: 1195169...
Processed 1508000 records, Migrated: 312035, Skipped: 1195965...
Processed 1509000 records, Migrated: 312168, Skipped: 1196832...
Processed 1510000 records, Migrated: 312327, Skipped: 1197673...
Processed 1511000 records, Migrated: 312454, Skipped: 1198546...
Processed 1512000 records, Migrated: 312649, Skipped: 1199351...
Processed 1513000 records, Migrated: 312781, Skipped: 1200219...
Processed 1514000 records, Migrated: 312962, Skipped: 1201038...
Processed 1515000 records, Migrated: 313082, Skipped: 1201918...
Processed 1516000 records, Migrated: 313286, Skipped: 1202714...
Processed 1517000 records, Migrated: 313454, Skipped: 1203546...
Processed 1518000 records, Migrated: 313604, Skipped: 1204396...
Processed 1519000 records, Migrated: 313727, Skipped: 1205273...
Processed 1520000 records, Migrated: 313873, Skipped: 1206127...
Processed 1521000 records, Migrated: 314015, Skipped: 1206985...
Processed 1522000 records, Migrated: 314135, Skipped: 1207865...
Processed 1523000 records, Migrated: 314243, Skipped: 1208757...
Processed 1524000 records, Migrated: 314439, Skipped: 1209561...
Processed 1525000 records, Migrated: 314610, Skipped: 1210390...
Processed 1526000 records, Migrated: 314730, Skipped: 1211270...
Processed 1527000 records, Migrated: 314907, Skipped: 1212093...
Processed 1528000 records, Migrated: 315111, Skipped: 1212889...
Processed 1529000 records, Migrated: 315262, Skipped: 1213738...
Processed 1530000 records, Migrated: 315441, Skipped: 1214559...
Processed 1531000 records, Migrated: 315549, Skipped: 1215451...
Processed 1532000 records, Migrated: 315693, Skipped: 1216307...
Processed 1533000 records, Migrated: 315837, Skipped: 1217163...
Processed 1534000 records, Migrated: 316005, Skipped: 1217995...
Processed 1535000 records, Migrated: 316209, Skipped: 1218791...
Processed 1536000 records, Migrated: 316362, Skipped: 1219638...
Processed 1537000 records, Migrated: 316572, Skipped: 1220428...
Processed 1538000 records, Migrated: 316716, Skipped: 1221284...
Processed 1539000 records, Migrated: 316908, Skipped: 1222092...
Processed 1540000 records, Migrated: 317085, Skipped: 1222915...
Processed 1541000 records, Migrated: 317262, Skipped: 1223738...
Processed 1542000 records, Migrated: 317419, Skipped: 1224581...
Processed 1543000 records, Migrated: 317567, Skipped: 1225433...
Processed 1544000 records, Migrated: 317735, Skipped: 1226265...
Processed 1545000 records, Migrated: 317922, Skipped: 1227078...
Processed 1546000 records, Migrated: 318105, Skipped: 1227895...
Processed 1547000 records, Migrated: 318274, Skipped: 1228726...
Processed 1548000 records, Migrated: 318409, Skipped: 1229591...
Processed 1549000 records, Migrated: 318409, Skipped: 1230591...
Processed 1550000 records, Migrated: 318409, Skipped: 1231591...
Processed 1551000 records, Migrated: 318409, Skipped: 1232591...
Processed 1552000 records, Migrated: 318409, Skipped: 1233591...
Processed 1553000 records, Migrated: 318577, Skipped: 1234423...
Processed 1554000 records, Migrated: 318694, Skipped: 1235306...
Processed 1555000 records, Migrated: 318853, Skipped: 1236147...
Processed 1556000 records, Migrated: 318853, Skipped: 1237147...
Processed 1557000 records, Migrated: 318853, Skipped: 1238147...
Processed 1558000 records, Migrated: 318853, Skipped: 1239147...
Processed 1559000 records, Migrated: 318853, Skipped: 1240147...
Processed 1560000 records, Migrated: 318997, Skipped: 1241003...
Processed 1561000 records, Migrated: 319201, Skipped: 1241799...
Processed 1562000 records, Migrated: 319345, Skipped: 1242655...
Processed 1563000 records, Migrated: 319549, Skipped: 1243451...
Processed 1564000 records, Migrated: 319729, Skipped: 1244271...
Processed 1565000 records, Migrated: 319921, Skipped: 1245079...
Processed 1566000 records, Migrated: 320041, Skipped: 1245959...
Processed 1567000 records, Migrated: 320218, Skipped: 1246782...
Processed 1568000 records, Migrated: 320398, Skipped: 1247602...
Processed 1569000 records, Migrated: 320555, Skipped: 1248445...
Processed 1570000 records, Migrated: 320711, Skipped: 1249289...
Processed 1571000 records, Migrated: 320855, Skipped: 1250145...
Processed 1572000 records, Migrated: 321086, Skipped: 1250914...
Processed 1573000 records, Migrated: 321254, Skipped: 1251746...
Processed 1574000 records, Migrated: 321330, Skipped: 1252670...
Processed 1575000 records, Migrated: 321514, Skipped: 1253486...
Processed 1576000 records, Migrated: 321670, Skipped: 1254330...
Processed 1577000 records, Migrated: 321839, Skipped: 1255161...
Processed 1578000 records, Migrated: 321986, Skipped: 1256014...
Processed 1579000 records, Migrated: 322160, Skipped: 1256840...
Processed 1580000 records, Migrated: 322343, Skipped: 1257657...
Processed 1581000 records, Migrated: 322458, Skipped: 1258542...
Processed 1582000 records, Migrated: 322655, Skipped: 1259345...
Processed 1583000 records, Migrated: 322830, Skipped: 1260170...
Processed 1584000 records, Migrated: 322994, Skipped: 1261006...
Processed 1585000 records, Migrated: 323157, Skipped: 1261843...
Processed 1586000 records, Migrated: 323292, Skipped: 1262708...
Processed 1587000 records, Migrated: 323484, Skipped: 1263516...
Processed 1588000 records, Migrated: 323620, Skipped: 1264380...
Processed 1589000 records, Migrated: 323768, Skipped: 1265232...
Processed 1590000 records, Migrated: 323948, Skipped: 1266052...
Processed 1591000 records, Migrated: 324116, Skipped: 1266884...
Processed 1592000 records, Migrated: 324284, Skipped: 1267716...
Processed 1593000 records, Migrated: 324428, Skipped: 1268572...
Processed 1594000 records, Migrated: 324644, Skipped: 1269356...
Processed 1595000 records, Migrated: 324797, Skipped: 1270203...
Processed 1596000 records, Migrated: 324999, Skipped: 1271001...
Processed 1597000 records, Migrated: 325188, Skipped: 1271812...
Processed 1598000 records, Migrated: 325383, Skipped: 1272617...
Processed 1599000 records, Migrated: 325596, Skipped: 1273404...
Processed 1600000 records, Migrated: 325803, Skipped: 1274197...
Processed 1601000 records, Migrated: 326033, Skipped: 1274967...
Processed 1602000 records, Migrated: 326235, Skipped: 1275765...
Processed 1603000 records, Migrated: 326431, Skipped: 1276569...
Processed 1604000 records, Migrated: 326635, Skipped: 1277365...
Processed 1605000 records, Migrated: 326839, Skipped: 1278161...
Processed 1606000 records, Migrated: 327050, Skipped: 1278950...
Processed 1607000 records, Migrated: 327312, Skipped: 1279688...
Processed 1608000 records, Migrated: 327456, Skipped: 1280544...
Processed 1609000 records, Migrated: 327619, Skipped: 1281381...
Processed 1610000 records, Migrated: 327799, Skipped: 1282201...
Processed 1611000 records, Migrated: 327979, Skipped: 1283021...
Processed 1612000 records, Migrated: 328183, Skipped: 1283817...
Processed 1613000 records, Migrated: 328351, Skipped: 1284649...
Processed 1614000 records, Migrated: 328555, Skipped: 1285445...
Processed 1615000 records, Migrated: 328759, Skipped: 1286241...
Processed 1616000 records, Migrated: 328985, Skipped: 1287015...
Processed 1617000 records, Migrated: 329191, Skipped: 1287809...
Processed 1618000 records, Migrated: 329407, Skipped: 1288593...
Processed 1619000 records, Migrated: 329602, Skipped: 1289398...
Processed 1620000 records, Migrated: 329794, Skipped: 1290206...
Processed 1621000 records, Migrated: 329981, Skipped: 1291019...
Processed 1622000 records, Migrated: 330181, Skipped: 1291819...
Processed 1623000 records, Migrated: 330363, Skipped: 1292637...
Processed 1624000 records, Migrated: 330577, Skipped: 1293423...
Processed 1625000 records, Migrated: 330757, Skipped: 1294243...
Processed 1626000 records, Migrated: 330769, Skipped: 1295231...
Processed 1627000 records, Migrated: 330769, Skipped: 1296231...
Processed 1628000 records, Migrated: 330769, Skipped: 1297231...
Processed 1629000 records, Migrated: 330769, Skipped: 1298231...
Processed 1630000 records, Migrated: 330769, Skipped: 1299231...
Processed 1631000 records, Migrated: 330769, Skipped: 1300231...
Processed 1632000 records, Migrated: 330769, Skipped: 1301231...
Processed 1633000 records, Migrated: 330769, Skipped: 1302231...
Processed 1634000 records, Migrated: 330769, Skipped: 1303231...
Processed 1635000 records, Migrated: 330769, Skipped: 1304231...
Processed 1636000 records, Migrated: 330769, Skipped: 1305231...
Processed 1637000 records, Migrated: 330769, Skipped: 1306231...
Processed 1638000 records, Migrated: 330769, Skipped: 1307231...
Processed 1639000 records, Migrated: 330769, Skipped: 1308231...
Processed 1640000 records, Migrated: 330769, Skipped: 1309231...
Processed 1641000 records, Migrated: 330769, Skipped: 1310231...
Processed 1642000 records, Migrated: 330769, Skipped: 1311231...
Processed 1643000 records, Migrated: 330769, Skipped: 1312231...
Processed 1644000 records, Migrated: 330769, Skipped: 1313231...
Processed 1645000 records, Migrated: 330769, Skipped: 1314231...
Processed 1646000 records, Migrated: 330769, Skipped: 1315231...
Processed 1647000 records, Migrated: 330769, Skipped: 1316231...
Processed 1648000 records, Migrated: 330769, Skipped: 1317231...
Processed 1649000 records, Migrated: 330769, Skipped: 1318231...
Processed 1650000 records, Migrated: 330769, Skipped: 1319231...
Processed 1651000 records, Migrated: 330981, Skipped: 1320019...
Processed 1652000 records, Migrated: 331153, Skipped: 1320847...
Processed 1653000 records, Migrated: 331326, Skipped: 1321674...
Processed 1654000 records, Migrated: 331432, Skipped: 1322568...
Processed 1655000 records, Migrated: 331636, Skipped: 1323364...
Processed 1656000 records, Migrated: 331850, Skipped: 1324150...
Processed 1657000 records, Migrated: 332032, Skipped: 1324968...
Processed 1658000 records, Migrated: 332248, Skipped: 1325752...
Processed 1659000 records, Migrated: 332405, Skipped: 1326595...
Processed 1660000 records, Migrated: 332575, Skipped: 1327425...
Processed 1661000 records, Migrated: 332779, Skipped: 1328221...
Processed 1662000 records, Migrated: 332930, Skipped: 1329070...
Processed 1663000 records, Migrated: 333103, Skipped: 1329897...
Processed 1664000 records, Migrated: 333304, Skipped: 1330696...
Processed 1665000 records, Migrated: 333520, Skipped: 1331480...
Processed 1666000 records, Migrated: 333724, Skipped: 1332276...
Processed 1667000 records, Migrated: 333892, Skipped: 1333108...
Processed 1668000 records, Migrated: 334078, Skipped: 1333922...
Processed 1669000 records, Migrated: 334258, Skipped: 1334742...
Processed 1670000 records, Migrated: 334442, Skipped: 1335558...
Processed 1671000 records, Migrated: 334609, Skipped: 1336391...
Processed 1672000 records, Migrated: 334825, Skipped: 1337175...
Processed 1673000 records, Migrated: 335030, Skipped: 1337970...
Processed 1674000 records, Migrated: 335185, Skipped: 1338815...
Processed 1675000 records, Migrated: 335404, Skipped: 1339596...
Processed 1676000 records, Migrated: 335599, Skipped: 1340401...
Processed 1677000 records, Migrated: 335803, Skipped: 1341197...
Processed 1678000 records, Migrated: 335995, Skipped: 1342005...
Processed 1679000 records, Migrated: 336190, Skipped: 1342810...
Processed 1680000 records, Migrated: 336382, Skipped: 1343618...
Processed 1681000 records, Migrated: 336562, Skipped: 1344438...
Processed 1682000 records, Migrated: 336709, Skipped: 1345291...
Processed 1683000 records, Migrated: 336829, Skipped: 1346171...
Processed 1684000 records, Migrated: 337033, Skipped: 1346967...
Processed 1685000 records, Migrated: 337238, Skipped: 1347762...
Processed 1686000 records, Migrated: 337480, Skipped: 1348520...
Processed 1687000 records, Migrated: 337648, Skipped: 1349352...
Processed 1688000 records, Migrated: 337859, Skipped: 1350141...
Processed 1689000 records, Migrated: 338071, Skipped: 1350929...
Processed 1690000 records, Migrated: 338239, Skipped: 1351761...
Processed 1691000 records, Migrated: 338398, Skipped: 1352602...
Processed 1692000 records, Migrated: 338581, Skipped: 1353419...
Processed 1693000 records, Migrated: 338776, Skipped: 1354224...
Processed 1694000 records, Migrated: 338956, Skipped: 1355044...
Processed 1695000 records, Migrated: 339172, Skipped: 1355828...
Processed 1696000 records, Migrated: 339268, Skipped: 1356732...
Processed 1697000 records, Migrated: 339470, Skipped: 1357530...
Processed 1698000 records, Migrated: 339650, Skipped: 1358350...
Processed 1699000 records, Migrated: 339854, Skipped: 1359146...
Processed 1700000 records, Migrated: 340070, Skipped: 1359930...
Processed 1701000 records, Migrated: 340238, Skipped: 1360762...
Processed 1702000 records, Migrated: 340481, Skipped: 1361519...
Processed 1703000 records, Migrated: 340706, Skipped: 1362294...
Processed 1704000 records, Migrated: 340898, Skipped: 1363102...
Processed 1705000 records, Migrated: 341072, Skipped: 1363928...
Processed 1706000 records, Migrated: 341276, Skipped: 1364724...
Processed 1707000 records, Migrated: 341480, Skipped: 1365520...
Processed 1708000 records, Migrated: 341655, Skipped: 1366345...
Processed 1709000 records, Migrated: 341840, Skipped: 1367160...
Processed 1710000 records, Migrated: 342059, Skipped: 1367941...
Processed 1711000 records, Migrated: 342230, Skipped: 1368770...
Processed 1712000 records, Migrated: 342393, Skipped: 1369607...
Processed 1713000 records, Migrated: 342614, Skipped: 1370386...
Processed 1714000 records, Migrated: 342849, Skipped: 1371151...
Processed 1715000 records, Migrated: 343052, Skipped: 1371948...
Processed 1716000 records, Migrated: 343305, Skipped: 1372695...
Processed 1717000 records, Migrated: 343540, Skipped: 1373460...
Processed 1718000 records, Migrated: 343747, Skipped: 1374253...
Processed 1719000 records, Migrated: 344004, Skipped: 1374996...
Processed 1720000 records, Migrated: 344238, Skipped: 1375762...
Processed 1721000 records, Migrated: 344469, Skipped: 1376531...
Processed 1722000 records, Migrated: 344688, Skipped: 1377312...
Processed 1723000 records, Migrated: 344865, Skipped: 1378135...
Processed 1724000 records, Migrated: 345028, Skipped: 1378972...
Processed 1725000 records, Migrated: 345150, Skipped: 1379850...
Processed 1726000 records, Migrated: 345304, Skipped: 1380696...
Processed 1727000 records, Migrated: 345472, Skipped: 1381528...
Processed 1728000 records, Migrated: 345594, Skipped: 1382406...
Processed 1729000 records, Migrated: 345777, Skipped: 1383223...
Processed 1730000 records, Migrated: 345938, Skipped: 1384062...
Processed 1731000 records, Migrated: 346138, Skipped: 1384862...
Processed 1732000 records, Migrated: 346381, Skipped: 1385619...
Processed 1733000 records, Migrated: 346582, Skipped: 1386418...
Processed 1734000 records, Migrated: 346804, Skipped: 1387196...
Processed 1735000 records, Migrated: 347020, Skipped: 1387980...
Processed 1736000 records, Migrated: 347224, Skipped: 1388776...
Processed 1737000 records, Migrated: 347452, Skipped: 1389548...
Processed 1738000 records, Migrated: 347620, Skipped: 1390380...
Processed 1739000 records, Migrated: 347827, Skipped: 1391173...
Processed 1740000 records, Migrated: 347998, Skipped: 1392002...
Processed 1741000 records, Migrated: 348184, Skipped: 1392816...
Processed 1742000 records, Migrated: 348346, Skipped: 1393654...
Processed 1743000 records, Migrated: 348490, Skipped: 1394510...
Processed 1744000 records, Migrated: 348601, Skipped: 1395399...
Processed 1745000 records, Migrated: 348769, Skipped: 1396231...
Processed 1746000 records, Migrated: 348997, Skipped: 1397003...
Processed 1747000 records, Migrated: 349183, Skipped: 1397817...
Processed 1748000 records, Migrated: 349384, Skipped: 1398616...
Processed 1749000 records, Migrated: 349552, Skipped: 1399448...
Processed 1750000 records, Migrated: 349750, Skipped: 1400250...
Processed 1751000 records, Migrated: 349921, Skipped: 1401079...
Processed 1752000 records, Migrated: 350089, Skipped: 1401911...
Processed 1753000 records, Migrated: 350298, Skipped: 1402702...
Processed 1754000 records, Migrated: 350521, Skipped: 1403479...
Processed 1755000 records, Migrated: 350687, Skipped: 1404313...
Processed 1756000 records, Migrated: 350894, Skipped: 1405106...
Processed 1757000 records, Migrated: 351065, Skipped: 1405935...
Processed 1758000 records, Migrated: 351257, Skipped: 1406743...
Processed 1759000 records, Migrated: 351413, Skipped: 1407587...
Processed 1760000 records, Migrated: 351597, Skipped: 1408403...
Processed 1761000 records, Migrated: 351794, Skipped: 1409206...
Processed 1762000 records, Migrated: 351950, Skipped: 1410050...
Processed 1763000 records, Migrated: 352141, Skipped: 1410859...
Processed 1764000 records, Migrated: 352310, Skipped: 1411690...
Processed 1765000 records, Migrated: 352475, Skipped: 1412525...
Processed 1766000 records, Migrated: 352571, Skipped: 1413429...
Processed 1767000 records, Migrated: 352778, Skipped: 1414222...
Processed 1768000 records, Migrated: 352988, Skipped: 1415012...
Processed 1769000 records, Migrated: 353027, Skipped: 1415973...
Processed 1770000 records, Migrated: 353027, Skipped: 1416973...
Processed 1771000 records, Migrated: 353027, Skipped: 1417973...
Processed 1772000 records, Migrated: 353027, Skipped: 1418973...
Processed 1773000 records, Migrated: 353027, Skipped: 1419973...
Processed 1774000 records, Migrated: 353027, Skipped: 1420973...
Processed 1775000 records, Migrated: 353027, Skipped: 1421973...
Processed 1776000 records, Migrated: 353027, Skipped: 1422973...
Processed 1777000 records, Migrated: 353027, Skipped: 1423973...
Processed 1778000 records, Migrated: 353207, Skipped: 1424793...
Processed 1779000 records, Migrated: 353414, Skipped: 1425586...
Processed 1780000 records, Migrated: 353610, Skipped: 1426390...
Processed 1781000 records, Migrated: 353737, Skipped: 1427263...
Processed 1782000 records, Migrated: 353943, Skipped: 1428057...
Processed 1783000 records, Migrated: 354153, Skipped: 1428847...
Processed 1784000 records, Migrated: 354345, Skipped: 1429655...
Processed 1785000 records, Migrated: 354537, Skipped: 1430463...
Processed 1786000 records, Migrated: 354761, Skipped: 1431239...
Processed 1787000 records, Migrated: 354921, Skipped: 1432079...
Processed 1788000 records, Migrated: 355110, Skipped: 1432890...
Processed 1789000 records, Migrated: 355319, Skipped: 1433681...
Processed 1790000 records, Migrated: 355493, Skipped: 1434507...
Processed 1791000 records, Migrated: 355676, Skipped: 1435324...
Processed 1792000 records, Migrated: 355850, Skipped: 1436150...
Processed 1793000 records, Migrated: 356030, Skipped: 1436970...
Processed 1794000 records, Migrated: 356201, Skipped: 1437799...
Processed 1795000 records, Migrated: 356402, Skipped: 1438598...
Processed 1796000 records, Migrated: 356606, Skipped: 1439394...
Processed 1797000 records, Migrated: 356801, Skipped: 1440199...
Processed 1798000 records, Migrated: 356984, Skipped: 1441016...
Processed 1799000 records, Migrated: 357158, Skipped: 1441842...
Processed 1800000 records, Migrated: 357377, Skipped: 1442623...
Processed 1801000 records, Migrated: 357596, Skipped: 1443404...
Processed 1802000 records, Migrated: 357800, Skipped: 1444200...
Processed 1803000 records, Migrated: 357899, Skipped: 1445101...
Processed 1804000 records, Migrated: 358073, Skipped: 1445927...
Processed 1805000 records, Migrated: 358241, Skipped: 1446759...
Processed 1806000 records, Migrated: 358445, Skipped: 1447555...
Processed 1807000 records, Migrated: 358649, Skipped: 1448351...
Processed 1808000 records, Migrated: 358846, Skipped: 1449154...
